8.97803e-05,0.011783997,0.0034525662,0.014324287,0.0028775462,0.085474074,0.02747521,0.26605466,0.00048990524,0.013290401,0.018622024,0.14964157,0.004390513,0.0822712,0.052877124,0.06681319,0.019069996,0.004647201,0.051533032,0.0034910375,0.010441031,0.01724896,0.029644148,0.021943701,0.0072164237,0.018501347,0.0031853083,0.001962284,0.0027102074,0.0004466834,0.000109619825,0.007920957
1.7514306e-07,0.056172308,0.007060077,0.0013450168,0.017197018,0.11760025,0.010912396,0.0793303,0.0036981276,0.07706026,0.036846366,0.02326346,0.0071454966,0.072647214,0.15564258,0.0012063207,0.004016909,0.0001431341,0.00062113366,0.0008466047,0.02763529,0.066263035,0.0147827845,0.16945188,0.03226486,0.011239715,0.0037913902,0.0007622615,0.00094879005,4.1801477e-06,4.0543014e-06,9.66204e-05
7.0808454e-10,2.306656e-08,3.5726856e-07,0.99975866,3.8853927e-06,1.1791729e-05,3.4142975e-06,7.195382e-05,3.5200895e-08,5.0670656e-07,4.2129815e-07,2.4336834e-06,5.224007e-06,8.477953e-06,3.673048e-05,2.816449e-07,2.6687636e-05,2.3149223e-06,3.8496455e-06,2.2814577e-06,2.9993028e-06,2.6414764e-06,3.3719545e-05,3.5812425e-06,3.2860507e-06,6.6753646e-06,7.0396927e-06,8.132879e-09,1.6006535e-08,2.2795826e-08,5.662332e-08,7.0313627e-07
1.9827733e-12,5.0771416e-07,2.7653e-09,1.7950924e-09,1.12093346e-07,2.1060583e-05,3.7360957e-07,5.9026437e-09,0.99978167,6.975663e-08,2.840424e-07,8.572762e-06,1.1264947e-08,4.3024575e-06,3.9173685e-08,3.175601e-09,2.379637e-08,1.6316873e-09,2.0314824e-08,2.3929864e-08,1.1263476e-06,0.00015878626,1.877602e-09,1.1150859e-06,1.9588133e-05,2.2863476e-06,2.9293867e-09,1.2589047e-07,9.677059e-10,1.015027e-10,5.4811325e-12,1.3074816e-09
1.9827733e-12,5.0771416e-07,2.7653e-09,1.7950924e-09,1.12093346e-07,2.1060583e-05,3.7360957e-07,5.9026437e-09,0.99978167,6.975663e-08,2.840424e-07,8.572762e-06,1.1264947e-08,4.3024575e-06,3.9173685e-08,3.175601e-09,2.379637e-08,1.6316873e-09,2.0314824e-08,2.3929864e-08,1.1263476e-06,0.00015878626,1.877602e-09,1.1150859e-06,1.9588133e-05,2.2863476e-06,2.9293867e-09,1.2589047e-07,9.677059e-10,1.015027e-10,5.4811325e-12,1.3074816e-09
1.9827733e-12,5.0771416e-07,2.7653e-09,1.7950924e-09,1.12093346e-07,2.1060583e-05,3.7360957e-07,5.9026437e-09,0.99978167,6.975663e-08,2.840424e-07,8.572762e-06,1.1264947e-08,4.3024575e-06,3.9173685e-08,3.175601e-09,2.379637e-08,1.6316873e-09,2.0314824e-08,2.3929864e-08,1.1263476e-06,0.00015878626,1.877602e-09,1.1150859e-06,1.9588133e-05,2.2863476e-06,2.9293867e-09,1.2589047e-07,9.677059e-10,1.015027e-10,5.4811325e-12,1.3074816e-09
5.907511e-07,6.259037e-06,1.91774e-05,0.00015242596,1.3373001e-05,8.563591e-05,0.86541647,0.00011681077,3.127579e-07,8.713766e-05,1.1071794e-05,0.1237351,1.0715535e-05,0.00021662342,7.7533114e-05,8.577756e-07,0.009416672,4.1140843e-06,9.566669e-05,3.051908e-05,0.00015710424,3.4270586e-05,1.3710946e-05,2.0038011e-05,2.5949717e-05,0.00015517355,8.540762e-05,3.790947e-06,6.61661e-07,3.4136963e-06,1.1813562e-06,2.2723252e-06
1.9109616e-07,0.0058481367,6.600345e-05,0.00065472355,0.0027858596,0.0014309898,0.0004589209,0.021094786,3.331553e-05,0.0011721498,0.052416965,0.018000994,0.0001807804,0.0036494727,0.0052587,0.8568422,0.00016115155,0.00019805558,0.0025423507,2.407095e-05,8.9659196e-05,0.004016923,0.0020890252,0.017503278,0.0020133324,0.0011304542,0.00017691644,4.712845e-05,8.988839e-05,1.5165808e-06,1.0001814e-06,2.108563e-05
1.5423127e-09,0.0002859786,5.73919e-06,1.6230431e-05,0.97881854,0.00021441227,0.00013817092,0.00033759864,5.2921027e-06,0.00026771496,3.447661e-05,0.010258806,5.0647523e-05,0.0008233855,0.0076642972,9.408115e-07,1.9478968e-05,4.2428696e-06,1.2030713e-05,9.650581e-06,6.8508e-05,0.0005124212,0.00028888942,6.3409956e-05,1.9956748e-05,3.22208e-05,1.2502771e-05,1.8511517e-05,1.549274e-05,1.1352369e-08,1.5820113e-08,5.0736327e-07
1.1200433e-10,1.0768127e-06,1.2809059e-08,1.8861004e-06,5.004923e-07,6.70956e-08,2.1073451e-07,3.6457716e-06,1.6583712e-08,7.084062e-07,0.99998057,2.4633957e-07,5.6062044e-07,8.920364e-08,7.175302e-07,2.6011e-07,3.357217e-08,4.9925355e-08,6.101522e-07,1.16343415e-08,3.1026786e-09,2.4013403e-07,4.4088606e-06,2.8473999e-06,3.8328832e-07,1.7791725e-08,3.2849923e-07,2.640191e-08,4.2869556e-07,2.8735838e-09,1.6668174e-10,7.030374e-09
4.206792e-10,1.9478131e-07,2.3941539e-07,0.9980744,9.886092e-06,0.00026080373,2.015257e-05,0.00037798687,5.4624508e-08,2.303528e-06,8.7803855e-06,5.2572427e-06,3.6229458e-06,0.000151191,0.00081296347,1.7120858e-05,2.7372049e-05,2.074521e-06,7.389632e-06,8.3447117e-07,3.3637352e-05,2.0065563e-05,0.00010917477,3.938302e-05,4.9868554e-06,5.5209725e-06,2.156083e-06,5.86183e-08,6.381053e-08,2.9146966e-08,6.1041896e-09,2.4408494e-06
4.206792e-10,1.9478131e-07,2.3941539e-07,0.9980744,9.886092e-06,0.00026080373,2.015257e-05,0.00037798687,5.4624508e-08,2.303528e-06,8.7803855e-06,5.2572427e-06,3.6229458e-06,0.000151191,0.00081296347,1.7120858e-05,2.7372049e-05,2.074521e-06,7.389632e-06,8.3447117e-07,3.3637352e-05,2.0065563e-05,0.00010917477,3.938302e-05,4.9868554e-06,5.5209725e-06,2.156083e-06,5.86183e-08,6.381053e-08,2.9146966e-08,6.1041896e-09,2.4408494e-06
